id_an,nom,prenom,sexe,num_dep,num_circo,groupe,email1,email2,email3,adresse_tel,sites_web,twitter,url_an,url_nosdeputes
719032,Bouyx,Bertrand,H,14,5,LREM,bertrand.bouyx@assemblee-nationale.fr,,,"Permanence du député Bertrand Bouyx 46 Rue Saint-Jean Allée de l'Orangerie 14400 Bayeux Téléphone : 0231104810|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.bertrandbouyx.fr|https://fr-fr.facebook.com/bertrandbouyx/|https://twitter.com/BertrandBouyx,BertrandBouyx,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719032,https://www.nosdeputes.fr/bertrand-bouyx
721584,Terlier,Jean,H,81,3,LREM,jean.terlier@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.76.70 Téléphone : 01.40.63.76.69",http://www.jean-terlier.fr|https://twitter.com/JeanTerlier,JeanTerlier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721584,https://www.nosdeputes.fr/jean-terlier
724827,Ali,Ramlati,F,976,1,LREM,ramlati.ali@assemblee-nationale.fr,,,"Assemblée nationale 126 Rue de l'Université, 75355 Paris 07 SP",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA724827,https://www.nosdeputes.fr/ramlati-ali
719890,Brulebois,Danielle,F,39,1,LREM,danielle.brulebois@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/daniellebrulebois/|https://twitter.com/dbrulebois|http://www.daniellebrulebois.fr|http://www.brulebois2017en-marche.fr,dbrulebois,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719890,https://www.nosdeputes.fr/danielle-brulebois
721364,Gauvain,Raphaël,H,71,5,LREM,raphael.gauvain@assemblee-nationale.fr,,,"35 Rue d'Autun 71100 Chalon-sur-Saône Téléphone : 0385424015|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/RaphaelGauvain71/|https://twitter.com/Gauvain_Raphael|http://www.boken.fr,Gauvain_Raphael,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721364,https://www.nosdeputes.fr/raphael-gauvain
721616,Rupin,Pacôme,H,75,7,LREM,pacome.rupin@en-marche.fr,pacome.rupin@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/pacome.rupin/|https://twitter.com/PacomeRupin|https://pacomerupin.fr|https://www.pacomerupin2017.fr,PacomeRupin,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721616,https://www.nosdeputes.fr/pacome-rupin
719162,Dubois,Jacqueline,F,24,4,LREM,jacqueline.dubois@assemblee-nationale.fr,jacquelinedubois24@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|2 Rue de la Calprenède 24200 Sarlat-La-Caneda",https://fr-fr.facebook.com/jacqueline.dubois.319/|https://twitter.com/jacqlinedubois|http://jacqueline-dubois.fr|https://www.facebook.com/jacquelineduboisdeputee,jacqlinedubois,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719162,https://www.nosdeputes.fr/jacqueline-dubois
720814,Cazenove,Sébastien,H,66,4,LREM,sebastien.cazenove@assemblee-nationale.fr,,,"9 Rue Graffan 66300 Thuir Téléphone : 04 68 28 76 38|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://sebastien-cazenove.org|https://twitter.com/SCazenove|https://fr-fr.facebook.com/sebastienCazenove2017/,SCazenove,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720814,https://www.nosdeputes.fr/sebastien-cazenove
720370,Mendes,Ludovic,H,57,2,LREM,ludovic.mendes@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/LudovicMDS|https://www.ludovic-mendes.fr|https://en-marche.fr/article/communique-liste-investis,LudovicMDS,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720370,https://www.nosdeputes.fr/ludovic-mendes
722162,Turquois,Nicolas,H,86,4,MODEM,nicolas.turquois@gmail.com,nicolas.turquois@assemblee-nationale.fr,,"Permanence BP 30826 F 86108 Châtellerault Cedex|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/TurquoisNicolas|http://www.nicolas-turquois.fr|https://fr-fr.facebook.com/nicolasturquois8604/,TurquoisNicolas,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722162,https://www.nosdeputes.fr/nicolas-turquois
720854,Testé,Stéphane,H,93,12,LREM,stephane.teste@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.48.02",https://fr-fr.facebook.com/LREMStephaneTeste/|http://www.stephaneteste.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720854,https://www.nosdeputes.fr/stephane-teste
2960,Woerth,Éric,H,60,4,LR,eric.woerth@assemblee-nationale.fr,maire@ville-chantilly.fr,eric.woerth@orange.fr,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Mairie, 11 Avenue du Maréchal Joffre, 60500 Chantilly Téléphone : 03 44 62 42 11|Permanence parlementaire, 12 Rue de Villevert 2ème étage 60300 Senlis Téléphone : 03 44 55 13 13",https://twitter.com/ericwoerth|https://fr-fr.facebook.com/ewoerth/,ericwoerth,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2960,https://www.nosdeputes.fr/eric-woerth
721174,Son-Forget,Joachim,H,999,6,NI,joachim.son-forget@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/joachim.forget/|http://joachimsonforget.fr|https://twitter.com/sonjoachim|http://jsf.codes|http://joachimson.com|http://jesuisfrancaiseteuropeen.com,sonjoachim,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721174,https://www.nosdeputes.fr/joachim-son-forget
721600,Rossi,Laurianne,F,92,11,LREM,laurianne.rossi@assemblee-nationale.fr,contact@lauriannerossi.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/lauriannerossi|http://www.lauriannerossi.fr|https://fr-fr.facebook.com/LaurianneRossiDeputee/,lauriannerossi,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721600,https://www.nosdeputes.fr/laurianne-rossi
720952,Taché,Aurélien,H,95,10,LREM,aurelien.tache@assemblee-nationale.fr,aurelien.tache@en-marche.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/Aurelientache|https://fr-fr.facebook.com/AurelienTacheLREM/|http://aurelientache.fr,Aurelientache,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720952,https://www.nosdeputes.fr/aurelien-tache
721336,Brocard,Blandine,F,69,5,LREM,blandine.brocard@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.69.24|13 Avenue Burdeau 69250 Neuville-Sur-Saône Téléphone : 04.28.29.73.84 Téléphone : 04.37.40.47.80",http://www.blandinebrocard.com|https://twitter.com/BBrocard,BBrocard,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721336,https://www.nosdeputes.fr/blandine-brocard
719778,Jolivet,François,H,36,1,LREM,francois.jolivet@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence 3 Rue Jean-Jaurès 36000 Chateauroux",https://twitter.com/FJolivet36|https://fr-fr.facebook.com/FJIndre/|http://francois-jolivet.fr|http://www.francoisjolivet.fr|https://www.facebook.com/francoisjolivet36,FJolivet36,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719778,https://www.nosdeputes.fr/francois-jolivet
267766,Bricout,Guy,H,59,18,UAI,guy.bricout@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|10 Place Robert Leroy 59400 Cambrai Téléphone : 0327810274",http://guybricout.org|https://fr-fr.facebook.com/Guy-Bricout-1101832169837965/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267766,https://www.nosdeputes.fr/guy-bricout
720806,Gayte,Laurence,F,66,3,LREM,laurence.gayte@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 4 Cours Lazare Escarguel 60000 Perpignan",https://fr-fr.facebook.com/GayteLaurence/|https://twitter.com/laurencegayte|http://www.laurencegayte.fr,laurencegayte,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720806,https://www.nosdeputes.fr/laurence-gayte
346218,Masson,Jean-Louis,H,83,3,LR,jean-louis.masson@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.91.17|BP121 83957 La Garde",http://jlmasson.fr|https://twitter.com/massonjeanlouis,massonjeanlouis,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA346218,https://www.nosdeputes.fr/jean-louis-masson
718868,Larive,Michel,H,09,2,LFI,michellarive2017@gmail.com,michel.larive@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Saint-Girons 2 Place de Verdun 09200 Saint-Girons Téléphone : 05.61.61.11.64|PAMIERS 31 Rue des Carmes 09100 Pamiers Téléphone : 05.34.01.66.04",https://fr-fr.facebook.com/FI.09.02/|https://twitter.com/Michel_Larive|http://www.michel-larive.fr|https://www.michellarive.fr|http://www.michellarive2017.com|https://www.facebook.com/LariveMichel,Michel_Larive,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718868,https://www.nosdeputes.fr/michel-larive
607090,Vigier,Jean-Pierre,H,43,2,LR,jean-pierre.vigier@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 PARIS 07 SP|Permanence parlementaire 12 Avenue Clément Charbonnier 43000 Le-Puy-en-Velay",https://twitter.com/j_pVigier|http://www.jpvigier.fr|https://fr-fr.facebook.com/VigierJP/,j_pVigier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607090,https://www.nosdeputes.fr/jean-pierre-vigier
718850,Cordier,Pierre,H,08,2,LR,pierre.cordier@assemblee-nationale.fr,depute-cordier@orange.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|27 Rue Jean Jaurès 08170 Fumay Téléphone : 03 24 56 23 78|Permanence parlementaire 46 Avenue de Saint-Julien 08000 Charleville-Mézières Téléphone : 03 24 53 14 17",https://fr-fr.facebook.com/pierre.cordier.1004/|https://twitter.com/CORDIERPierre08,CORDIERPierre08,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718850,https://www.nosdeputes.fr/pierre-cordier
721054,Lorion,David,H,974,4,LR,david.lorion@assemblee-nationale.fr,,,"Permanence parlementaire 66 Rue Victor Le Vigoureux 97410 Saint-Pierre|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/davidlorionofficiel/|https://twitter.com/david_lorion|http://davidlorion.fr,david_lorion,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721054,https://www.nosdeputes.fr/david-lorion
719874,Jacquier-Laforge,Élodie,F,38,9,MODEM,elodie.jacquier-laforge@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.67.41",https://twitter.com/elodiejala|http://www.elodiejacquierlaforge.fr,elodiejala,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719874,https://www.nosdeputes.fr/elodie-jacquier-laforge
720780,Sempastous,Jean-Bernard,H,65,1,LREM,jean-bernard.sempastous@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 10 Rue Saint-Blaise 65200 Bagnères-de-Bigorre Téléphone : 05 62 42 86 45",http://www.jeanbernardsempastous.fr|https://twitter.com/Sempastoushp,Sempastoushp,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720780,https://www.nosdeputes.fr/jean-bernard-sempastous
767,Cattin,Jacques,H,68,2,LR,contact@jacques-cattin.fr,jacques.cattin@assemblee-nationale.fr,,"6 grand rue 68230 Turckheim|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.jacques-cattin.fr|http://www.jacquescattin2017.fr|https://twitter.com/JCattin2017,JCattin2017,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA767,https://www.nosdeputes.fr/jacques-cattin
720790,Grau,Romain,H,66,1,LREM,romain.grau@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.romain-grau.com|http://www.romaingrau2020.com|https://twitter.com/RomainGrau,RomainGrau,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720790,https://www.nosdeputes.fr/romain-grau
342415,Battistel,Marie-Noëlle,F,38,4,SOC,marie-noelle.battistel@assemblee-nationale.fr,mnoelle.battistel@orange.fr,,"Permanence 9 Rue de la Poste, 38170 Seyssinet-Pariset Téléphone : 04 76 70 15 15|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342415,https://www.nosdeputes.fr/marie-noelle-battistel
718990,Blanc,Anne,F,12,2,LREM,anne.blanc@assemblee-nationale.fr,,,"Où écrire: Permanence parlementaire 4 Place de l'Hôtel de Ville 12800 Naucelle Téléphone : 05 65 67 82 85|Permanence parlementaire 41 Boulevard Haute-Guyenne 12200 Villefranche-de-Rouergue|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/AnneBlanc_12|https://fr-fr.facebook.com/AnneBlancOfficiel/,AnneBlanc_12,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718990,https://www.nosdeputes.fr/anne-blanc
2086,Marlin,Franck,H,91,2,LR,contact@franckmarlin.fr,franck.marlin@assemblee-nationale.fr,,"5 Rue Sainte-Croix 91150 Étampes Téléphone : 01 64 59 04 83|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.67.87",http://www.franckmarlin.fr|http://www.franckmarlin.com|https://twitter.com/franckmarlin,franckmarlin,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2086,https://www.nosdeputes.fr/franck-marlin
720846,Lachaud,Bastien,H,93,6,LFI,bastien.lachaud@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/lachaudb/|https://twitter.com/lachaudb|https://bastienlachaud.fr,lachaudb,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720846,https://www.nosdeputes.fr/bastien-lachaud
721182,Petit,Frédéric,H,999,7,MODEM,frederic.petit@assemblee-nationale.fr,,,"Allemagne et Autriche Téléphone : +49 (0)175 66 48 589|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.75.31|Varsovie/Konstancin Téléphone : 0048 604 460 931 Téléphone : 0048 607 781 129",http://frederic-petit.eu|http://www.fredericpetit.eu|https://twitter.com/fpetitan,fpetitan,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721182,https://www.nosdeputes.fr/frederic-petit
722358,Gassilloud,Thomas,H,69,10,LREM,thomas.gassilloud@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/tgassilloud|https://fr-fr.facebook.com/ThomasGassilloud/|http://www.gassilloud.fr,tgassilloud,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722358,https://www.nosdeputes.fr/thomas-gassilloud
722110,Wulfranc,Hubert,H,76,3,GDR,hubert.wulfranc@laposte.net,hubert.wulfranc@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.02.61|Permanence parlementaire 99 Avenue Jean Jaurès 76300 Sotteville-les-Rouen Téléphone : 02 27 08 87 70",https://fr-fr.facebook.com/hwulfranc/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722110,https://www.nosdeputes.fr/hubert-wulfranc
719404,Le Gac,Didier,H,29,3,LREM,didier.legac@assemblee-nationale.fr,,,"Permanence parlementaire 11 Rue de Kerzouar BP 30089 29290 Saint-Renan Téléphone : 02 98 33 02 20|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.74.07",https://fr-fr.facebook.com/didierlegac2017/|https://twitter.com/didierlegac|http://didierlegac.bzh,didierlegac,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719404,https://www.nosdeputes.fr/didier-le-gac
721046,Bassire,Nathalie,F,974,3,LR,nathalie.bassire@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/NathalieBassire|http://www.nathaliebassire.re|https://fr-fr.facebook.com/nathbassire/,NathalieBassire,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721046,https://www.nosdeputes.fr/nathalie-bassire
718884,Bazin-Malgras,Valérie,F,10,2,LR,valerie.bazin-malgras@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/vbazinmalgras|https://www.facebook.com/VBazinMalgras,vbazinmalgras,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718884,https://www.nosdeputes.fr/valerie-bazin-malgras
722244,Magne,Marie-Ange,F,87,3,LREM,marie-ange.magne@assemblee-nationale.fr,marie-ange.magne@en-marche.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 33 Bis Cours Bugeaud 87000 Limoges",http://www.marie-ange-en-marche.fr|https://fr-fr.facebook.com/marieangemagne/|https://twitter.com/MarieAngeMagne|https://www.marieangemagne.fr,MarieAngeMagne,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722244,https://www.nosdeputes.fr/marie-ange-magne
720310,Arend,Christophe,H,57,6,LREM,c.arend5706@gmail.com,christophe.arend@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://christophe-arend.fr|https://twitter.com/christophearend|https://legislatives.en-marche.fr/candidat/moselle-6eme-circonscription,christophearend,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720310,https://www.nosdeputes.fr/christophe-arend
719652,Hammerer,Véronique,F,33,11,LREM,veronique.hammerer@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://veroniquehammerer.com|https://twitter.com/V_Hammerer,V_Hammerer,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719652,https://www.nosdeputes.fr/veronique-hammerer
721286,Ramadier,Alain,H,93,10,LR,alain.ramadier@assemblee-nationale.fr,,,"Permanence parlementaire 6 Boulevard de l'Hotel de Ville 93600 Aulnay-sous-Bois Téléphone : 06.78.61.08.44|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/alainramadier|https://www.facebook.com/alainramadier,alainramadier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721286,https://www.nosdeputes.fr/alain-ramadier
718794,Hérin,Danièle,F,11,1,LREM,daniele.herin@assemblee-nationale.fr,,,"2 Rue Barbès 11000 Carcassonne Téléphone : 09 61 69 23 73|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 06 30 42 29 67",https://twitter.com/Daniele_herin|https://www.facebook.com/herindaniele,Daniele_herin,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718794,https://www.nosdeputes.fr/daniele-herin
720038,Josso,Sandrine,F,44,7,LT,sandrine.josso@assemblee-nationale.fr,sandrine.josso@en-marche.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/Sandrinejosso2017/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720038,https://www.nosdeputes.fr/sandrine-josso
719700,Huppé,Philippe,H,34,5,LREM,philippe.huppe@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|7 Rue de l'Eglise 34230 Adissan",http://www.philippehuppe.fr|https://twitter.com/PhilippeHuppe,PhilippeHuppe,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719700,https://www.nosdeputes.fr/philippe-huppe
709315,Viala,Arnaud,H,12,3,LR,contact@arnaudviala.fr,arnaud.viala@assemblee-nationale.fr,,Permanence de Saint-Affrique 1 Place Foch 12400 Saint-Affrique Téléphone : 05 65 99 05 81|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP Téléphone : 01.40.63.72.40|Permanence de Millau 8 Place du Mandarous 2ème étage 12100 Millau Téléphone : 05 65 58 46 95,http://www.arnaudviala.fr|https://twitter.com/arnaudviala|https://fr-fr.facebook.com/ArnaudViala.fr/|https://fr-fr.facebook.com/ArnaudViala,arnaudviala,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA709315,https://www.nosdeputes.fr/arnaud-viala
720606,Pajot,Ludovic,H,62,10,NI,ludovic.pajot@assemblee-nationale.fr,,,"Permanence parlementaire 314 Rue Henri Cadot 62700 Bruay-la-Buissière Téléphone : 03 21 52 84 82|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/ludovicpajot|https://fr-fr.facebook.com/Ludovic-PAJOT-418363448234329/|http://deputes-fn.fr|http://ludovicpajot.fr,ludovicpajot,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720606,https://www.nosdeputes.fr/ludovic-pajot
